GeneID	RNA.WT1	RNA.WT2	RNA.KO1	RNA.KO2	RPF.WT1	RPF.WT2	RPF.KO1	RPF.KO2
ENSMUSG00000029036	145	384	181	267	68	40	31	43
ENSMUSG00000029038	122	183	127	152	36	27	12	26
ENSMUSG00000029044	68	54	81	72	15	4	6	9
ENSMUSG00000029047	92	72	72	69	4	9	6	6
ENSMUSG00000029048	103	106	82	122	20	16	13	7
ENSMUSG00000029049	994	515	1006	1084	52	79	76	122
ENSMUSG00000029050	76	49	86	33	24	15	14	14
ENSMUSG00000029053	140	114	133	279	12	11	2	4
ENSMUSG00000029054	268	309	378	246	21	46	26	22
ENSMUSG00000029055	86	72	80	76	8	8	11	7
ENSMUSG00000029056	205	244	265	227	12	20	13	24
ENSMUSG00000029059	492	508	463	576	66	56	39	32
ENSMUSG00000029060	54	35	28	37	20	14	6	7
ENSMUSG00000029061	36	20	50	48	4	0	10	6
ENSMUSG00000029062	461	345	329	382	59	57	106	200
ENSMUSG00000029063	230	159	96	151	7	3	5	9
ENSMUSG00000029064	206	213	139	324	18	13	32	15
ENSMUSG00000029066	51	65	58	118	6	22	17	16
ENSMUSG00000029068	186	368	129	154	27	11	43	20
ENSMUSG00000029070	157	178	144	282	25	30	16	31
ENSMUSG00000029071	1062	1777	467	541	223	140	85	168
ENSMUSG00000029072	128	322	197	147	25	17	26	15
ENSMUSG00000029073	156	196	127	260	8	9	13	8
ENSMUSG00000029074	106	153	95	94	18	34	14	17
ENSMUSG00000029075	160	184	155	234	41	46	38	32
ENSMUSG00000029076	137	246	100	201	34	21	30	14
ENSMUSG00000029082	236	210	356	383	11	32	80	54
ENSMUSG00000029084	53	42	96	76	3	4	2	3
ENSMUSG00000029086	66	73	36	63	7	12	13	22
ENSMUSG00000029088	138	183	233	315	12	15	15	12
ENSMUSG00000029089	56	71	112	35	10	14	8	20
ENSMUSG00000029090	114	117	121	172	21	6	13	14
ENSMUSG00000029092	51	92	92	73	16	8	8	6
ENSMUSG00000029093	178	250	117	179	13	12	31	12
ENSMUSG00000029094	95	88	85	85	7	9	6	10
ENSMUSG00000029095	185	73	190	62	11	8	15	8
ENSMUSG00000029096	127	180	223	269	15	5	9	14
ENSMUSG00000029097	28	32	67	43	3	6	11	3
ENSMUSG00000029098	161	128	192	195	34	28	36	15
ENSMUSG00000029101	33	30	25	13	3	0	9	1
ENSMUSG00000029102	187	391	443	343	10	31	22	35
ENSMUSG00000029103	107	179	372	185	14	9	16	19
ENSMUSG00000029104	16	16	12	14	2	4	0	0
ENSMUSG00000029106	55	43	21	45	12	9	8	5
ENSMUSG00000029108	70	88	136	116	16	14	30	21
ENSMUSG00000029110	1260	1233	629	1368	110	213	143	146
ENSMUSG00000029111	190	143	272	285	15	8	14	17
ENSMUSG00000029112	108	123	120	73	9	14	14	17
ENSMUSG00000029119	56	52	80	39	7	5	5	10
ENSMUSG00000029120	185	202	220	135	78	33	36	39
ENSMUSG00000029121	31	93	53	66	9	8	12	12
ENSMUSG00000029122	170	124	88	154	13	17	11	16
ENSMUSG00000029123	52	72	68	76	8	10	7	6
ENSMUSG00000029125	192	222	200	125	25	10	23	25
ENSMUSG00000029126	84	86	87	61	11	5	7	8
ENSMUSG00000029127	52	32	55	99	5	11	4	6
ENSMUSG00000029128	216	102	45	111	40	23	14	12
ENSMUSG00000029130	441	709	324	322	127	85	48	60
ENSMUSG00000029131	268	69	170	266	26	14	15	20
ENSMUSG00000029134	703	669	312	480	21	60	30	58
ENSMUSG00000029135	17	15	17	21	2	0	1	1
ENSMUSG00000029136	44	57	51	47	8	3	4	15
ENSMUSG00000029138	144	180	300	240	48	57	44	88
ENSMUSG00000029141	108	181	311	383	5	19	29	36
ENSMUSG00000029145	55	78	57	81	11	9	4	16
ENSMUSG00000029146	226	190	148	200	17	25	16	13
ENSMUSG00000029147	21	25	48	27	3	7	3	4
ENSMUSG00000029148	106	73	68	53	12	27	9	13
ENSMUSG00000029149	156	117	235	339	63	59	107	148
ENSMUSG00000029151	12	23	38	14	4	4	4	3
ENSMUSG00000029152	101	114	87	201	8	6	14	12
ENSMUSG00000029153	317	272	233	310	19	33	29	20
ENSMUSG00000029154	214	217	242	179	7	16	18	30
ENSMUSG00000029155	1232	643	1264	500	49	36	60	39
ENSMUSG00000029156	130	168	161	130	10	24	2	5
ENSMUSG00000029158	125	256	115	140	24	19	15	21
ENSMUSG00000029161	2074	2157	1922	1958	123	229	173	134
ENSMUSG00000029162	360	465	345	173	53	53	11	76
ENSMUSG00000029163	464	405	224	462	42	35	18	52
ENSMUSG00000029165	179	204	233	320	15	31	24	33
ENSMUSG00000029166	1294	1381	3454	2360	238	593	683	625
ENSMUSG00000029167	374	479	494	532	71	62	54	61
ENSMUSG00000029168	67	60	46	62	6	6	1	2
ENSMUSG00000029169	479	300	475	341	22	42	23	53
ENSMUSG00000029171	282	143	271	208	48	23	40	38
ENSMUSG00000029173	278	194	132	327	10	11	17	22
ENSMUSG00000029174	457	1060	841	689	44	35	73	50
ENSMUSG00000029175	13	7	9	12	1	0	0	0
ENSMUSG00000029176	130	296	292	158	25	27	45	76
ENSMUSG00000029177	70	68	34	62	5	6	7	5
ENSMUSG00000029178	296	396	150	141	35	38	6	10
ENSMUSG00000029179	85	145	99	118	19	8	24	12
ENSMUSG00000029182	28	57	60	72	11	7	7	1
ENSMUSG00000029184	57	97	85	112	8	13	15	20
ENSMUSG00000029185	532	222	155	339	23	29	25	31
ENSMUSG00000029186	216	276	295	211	43	49	17	15
ENSMUSG00000029188	785	581	758	453	117	90	141	93
ENSMUSG00000029189	165	511	289	189	23	34	106	60
ENSMUSG00000029190	246	276	590	441	70	62	131	132
ENSMUSG00000029191	904	468	2424	1723	45	38	147	246
ENSMUSG00000029192	55	70	45	58	4	5	8	5
ENSMUSG00000029193	53	47	22	33	1	3	0	3
ENSMUSG00000029195	101	100	26	45	13	7	6	3
ENSMUSG00000029196	50	58	48	28	8	7	7	5
ENSMUSG00000029198	20	17	12	7	1	13	2	0
ENSMUSG00000029199	224	320	173	186	31	40	32	14
ENSMUSG00000029201	437	418	434	621	63	56	95	57
ENSMUSG00000029202	56	32	98	79	2	4	5	3
ENSMUSG00000029203	33	20	30	19	3	1	1	0
ENSMUSG00000029204	60	60	64	40	2	5	7	2
ENSMUSG00000029205	208	308	311	247	72	53	40	51
ENSMUSG00000029206	11	22	13	10	6	1	4	2
ENSMUSG00000029207	21	19	19	17	7	4	2	4
ENSMUSG00000029208	55	36	75	101	10	4	6	7
ENSMUSG00000029209	242	243	120	243	66	42	40	39
ENSMUSG00000029211	19	12	15	13	2	1	0	3
ENSMUSG00000029212	223	401	279	427	42	28	17	36
ENSMUSG00000029213	2350	1973	1990	2051	111	276	224	154
ENSMUSG00000029217	253	198	139	199	52	67	64	78
ENSMUSG00000029219	225	142	59	78	17	14	3	13
ENSMUSG00000029221	814	565	1045	1435	135	183	383	478
ENSMUSG00000029223	89	59	177	85	10	10	18	19
ENSMUSG00000029227	38	47	49	39	0	4	23	5
ENSMUSG00000029228	43	68	58	90	6	7	4	4
ENSMUSG00000029229	78	40	64	57	5	11	6	10
ENSMUSG00000029231	13	15	26	12	2	5	7	2
ENSMUSG00000029233	19	15	27	29	7	2	4	4
ENSMUSG00000029234	36	30	60	42	1	1	3	1
ENSMUSG00000029235	35	89	102	108	5	20	29	20
ENSMUSG00000029236	46	93	40	50	4	4	2	6
ENSMUSG00000029238	183	185	196	174	16	23	16	14
ENSMUSG00000029245	431	413	322	473	15	22	40	31
ENSMUSG00000029246	610	407	704	670	83	64	68	79
ENSMUSG00000029247	126	146	62	123	15	26	18	12
ENSMUSG00000029248	932	2049	750	1397	65	71	150	170
ENSMUSG00000029249	151	179	118	59	12	12	9	11
ENSMUSG00000029250	35	61	46	61	5	5	6	2
ENSMUSG00000029253	70	71	78	70	11	3	7	3
ENSMUSG00000029254	128	161	85	109	15	11	10	14
ENSMUSG00000029255	255	287	312	213	16	35	46	47
ENSMUSG00000029260	70	46	89	59	3	7	1	5
ENSMUSG00000029263	118	184	102	80	21	30	6	21
ENSMUSG00000029265	50	75	68	54	2	3	1	3
ENSMUSG00000029267	269	209	112	240	53	27	64	36
ENSMUSG00000029268	217	154	514	660	40	21	49	65
ENSMUSG00000029269	193	274	186	343	63	61	48	29
ENSMUSG00000029270	74	88	64	31	9	12	3	10
ENSMUSG00000029272	589	746	660	939	68	30	53	19
ENSMUSG00000029273	212	153	130	81	17	8	3	4
ENSMUSG00000029275	70	76	116	81	5	4	8	12
ENSMUSG00000029276	90	177	101	139	22	3	13	8
ENSMUSG00000029279	26	67	57	63	4	4	11	4
ENSMUSG00000029280	54	90	94	104	11	27	10	14
ENSMUSG00000029281	24	50	21	26	12	2	7	9
ENSMUSG00000029282	62	54	47	85	4	4	4	16
ENSMUSG00000029283	380	192	352	496	61	50	82	81
ENSMUSG00000029286	53	75	44	58	7	4	12	3
ENSMUSG00000029287	93	43	143	66	7	13	13	11
ENSMUSG00000029288	158	249	45	72	17	15	8	13
ENSMUSG00000029290	26	20	39	48	6	1	5	7
ENSMUSG00000029291	8	6	11	13	1	0	1	1
ENSMUSG00000029298	388	939	640	599	62	46	19	27
ENSMUSG00000029299	34	13	16	19	5	7	2	5
ENSMUSG00000029304	179	145	189	158	26	15	34	11
ENSMUSG00000029306	349	120	258	232	40	39	125	49
ENSMUSG00000029307	52	74	74	57	5	8	2	7
ENSMUSG00000029309	355	436	265	271	42	28	34	14
ENSMUSG00000029310	280	198	110	191	12	29	17	11
ENSMUSG00000029311	447	528	406	310	21	49	45	37
ENSMUSG00000029312	16	30	29	28	1	0	3	1
ENSMUSG00000029313	33	58	60	32	20	13	5	10
ENSMUSG00000029314	77	50	41	43	13	11	14	8
ENSMUSG00000029319	33	22	32	44	3	6	4	5
ENSMUSG00000029320	87	68	123	86	11	10	11	13
ENSMUSG00000029321	155	127	157	154	78	53	62	68
ENSMUSG00000029322	105	137	249	175	18	15	38	30
ENSMUSG00000029326	32	32	43	20	2	3	1	2
ENSMUSG00000029328	45	71	93	57	15	16	19	24
ENSMUSG00000029330	171	270	193	235	13	23	15	16
ENSMUSG00000029331	328	343	150	364	17	15	23	15
ENSMUSG00000029334	57	75	146	78	9	9	9	9
ENSMUSG00000029335	100	107	67	54	23	23	21	6
ENSMUSG00000029337	46	27	25	48	6	6	11	5
ENSMUSG00000029338	48	162	36	37	21	12	9	9
ENSMUSG00000029343	50	41	65	58	7	16	10	5
ENSMUSG00000029344	73	82	97	43	7	5	5	5
ENSMUSG00000029345	19	13	30	22	1	4	2	7
ENSMUSG00000029346	39	49	45	50	1	0	6	0
ENSMUSG00000029348	574	595	562	996	91	102	32	42
ENSMUSG00000029352	53	75	86	127	7	9	11	5
ENSMUSG00000029359	271	356	257	348	79	91	55	84
ENSMUSG00000029360	147	93	64	80	28	18	10	29
ENSMUSG00000029361	26	51	81	61	9	6	5	5
ENSMUSG00000029363	77	104	77	53	8	7	7	4
ENSMUSG00000029364	40	43	33	27	4	4	6	13
ENSMUSG00000029366	171	183	187	208	32	21	37	21
ENSMUSG00000029368	48	104	72	85	11	13	7	7
ENSMUSG00000029369	395	244	230	501	10	3	4	9
ENSMUSG00000029370	573	507	563	324	83	85	57	84
ENSMUSG00000029371	148	159	125	143	15	34	10	23
ENSMUSG00000029372	1164	909	1831	1302	100	242	153	143
ENSMUSG00000029373	267	224	501	162	48	31	52	59
ENSMUSG00000029375	325	214	179	196	18	14	45	44
ENSMUSG00000029376	23	32	26	43	6	6	5	8
ENSMUSG00000029377	68	69	87	68	3	8	9	9
ENSMUSG00000029378	147	229	175	183	9	10	5	15
ENSMUSG00000029379	419	165	220	277	30	15	14	18
ENSMUSG00000029380	110	148	109	95	16	15	16	17
ENSMUSG00000029381	106	114	73	68	7	9	28	36
ENSMUSG00000029384	143	141	87	49	25	14	4	3
ENSMUSG00000029385	352	348	390	275	19	38	32	39
ENSMUSG00000029386	147	244	130	193	38	72	57	68
ENSMUSG00000029387	44	24	21	35	2	4	1	9
ENSMUSG00000029388	174	161	142	122	38	23	33	24
ENSMUSG00000029389	87	39	85	129	5	11	6	14
ENSMUSG00000029390	130	186	65	70	16	24	12	6
ENSMUSG00000029392	54	36	39	29	4	0	2	0
ENSMUSG00000029394	425	171	82	124	10	13	4	3
ENSMUSG00000029397	57	48	134	140	3	7	29	8
ENSMUSG00000029401	47	30	40	37	9	3	1	4
ENSMUSG00000029402	216	115	96	115	6	11	10	14
ENSMUSG00000029403	99	143	130	288	13	17	29	21
ENSMUSG00000029404	302	206	233	128	15	18	28	7
ENSMUSG00000029405	246	224	175	187	18	8	19	7
ENSMUSG00000029406	66	139	93	116	13	27	11	11
ENSMUSG00000029407	98	57	89	116	14	28	38	47
ENSMUSG00000029408	197	280	190	281	21	21	14	8
ENSMUSG00000029409	59	64	37	59	9	2	5	9
ENSMUSG00000029410	29	47	53	59	3	3	7	8
ENSMUSG00000029413	134	141	197	223	17	20	35	36
ENSMUSG00000029414	51	39	54	53	9	13	8	5
ENSMUSG00000029415	366	353	317	279	27	17	16	20
ENSMUSG00000029416	91	127	175	126	20	17	9	13
ENSMUSG00000029417	30	85	85	55	16	19	7	8
ENSMUSG00000029419	190	216	200	222	17	16	18	37
ENSMUSG00000029420	5923	4377	3327	3547	569	922	1111	600
ENSMUSG00000029422	195	169	571	459	29	33	56	64
ENSMUSG00000029423	43	57	97	44	1	0	5	2
ENSMUSG00000029426	223	277	535	556	53	47	79	92
ENSMUSG00000029427	3	4	5	13	2	2	2	0
ENSMUSG00000029428	54	58	104	143	9	6	11	21
ENSMUSG00000029430	121	124	137	117	5	11	35	13
ENSMUSG00000029431	285	311	307	481	56	50	46	68
ENSMUSG00000029432	76	75	87	52	14	13	7	15
ENSMUSG00000029433	530	584	332	382	84	114	67	86
ENSMUSG00000029434	13	19	13	5	1	0	1	0
ENSMUSG00000029436	74	53	100	91	5	1	5	2
ENSMUSG00000029437	6	5	14	10	0	1	1	4
ENSMUSG00000029438	54	39	29	17	4	6	0	2
ENSMUSG00000029439	168	321	196	181	21	24	63	19
ENSMUSG00000029440	43	59	30	51	4	7	2	6
ENSMUSG00000029442	206	131	91	112	47	14	41	22
ENSMUSG00000029445	142	177	169	89	17	37	24	48
ENSMUSG00000029446	197	291	98	95	30	14	15	21
ENSMUSG00000029447	96	53	55	62	20	11	33	31
ENSMUSG00000029449	444	417	281	336	45	42	121	73
ENSMUSG00000029451	392	305	328	369	29	34	28	32
ENSMUSG00000029452	766	412	456	386	25	32	33	33
ENSMUSG00000029454	61	36	40	12	7	3	4	0
ENSMUSG00000029455	281	287	151	207	53	41	71	23
ENSMUSG00000029456	104	81	80	122	21	8	15	22
ENSMUSG00000029458	719	642	644	613	110	98	66	67
ENSMUSG00000029461	304	254	208	222	25	30	13	11
ENSMUSG00000029462	217	270	363	361	20	13	25	48
ENSMUSG00000029463	20	25	11	21	2	0	3	0
ENSMUSG00000029464	125	85	64	61	15	24	21	18
ENSMUSG00000029465	100	65	63	37	7	13	8	7
ENSMUSG00000029466	21	13	16	13	1	4	0	2
ENSMUSG00000029467	624	406	336	525	32	32	51	57
ENSMUSG00000029468	108	101	62	183	4	10	7	8
ENSMUSG00000029469	372	241	331	326	47	31	35	23
ENSMUSG00000029470	61	45	23	95	17	15	7	10
ENSMUSG00000029471	24	31	31	46	5	1	1	0
ENSMUSG00000029472	51	25	78	48	3	2	4	3
ENSMUSG00000029474	76	149	81	88	12	3	11	7
ENSMUSG00000029475	100	133	116	158	18	10	14	13
ENSMUSG00000029477	56	83	69	116	18	11	2	10
ENSMUSG00000029478	230	355	339	214	22	5	15	23
ENSMUSG00000029480	130	150	128	89	17	15	8	15
ENSMUSG00000029482	105	176	312	360	7	34	25	17
ENSMUSG00000029484	62	36	49	56	13	13	14	24
ENSMUSG00000029486	69	69	55	77	11	15	17	16
ENSMUSG00000029490	197	180	217	144	28	37	27	33
ENSMUSG00000029491	271	206	301	286	39	41	31	37
ENSMUSG00000029499	103	53	83	117	10	13	18	5
ENSMUSG00000029500	54	84	38	58	20	9	16	18
ENSMUSG00000029501	244	154	64	123	46	53	18	29
ENSMUSG00000029502	286	512	238	333	39	47	33	27
ENSMUSG00000029503	486	422	302	288	74	82	91	76
ENSMUSG00000029504	29	23	56	79	5	1	3	7
ENSMUSG00000029505	83	157	194	132	34	22	37	22
ENSMUSG00000029507	38	21	45	40	7	5	13	7
ENSMUSG00000029510	39	17	23	23	3	2	4	1
ENSMUSG00000029512	59	72	97	48	14	3	8	11
ENSMUSG00000029513	47	44	50	50	4	8	1	6
ENSMUSG00000029516	52	23	40	36	2	1	1	2
ENSMUSG00000029517	128	134	150	142	1	10	14	10
ENSMUSG00000029518	261	178	243	192	37	32	20	1
ENSMUSG00000029521	13	19	28	30	3	3	3	5
ENSMUSG00000029522	225	270	326	278	48	70	54	78
ENSMUSG00000029524	150	164	134	140	7	10	22	17
ENSMUSG00000029526	63	63	50	36	2	4	4	1
ENSMUSG00000029528	115	97	171	112	18	9	14	25
ENSMUSG00000029530	149	97	158	202	15	14	23	28
ENSMUSG00000029534	21	31	21	33	0	4	0	3
ENSMUSG00000029535	103	119	34	35	6	4	2	3
ENSMUSG00000029536	392	204	330	207	32	32	25	24
ENSMUSG00000029538	73	39	71	62	13	8	9	19
ENSMUSG00000029541	62	109	105	134	9	6	7	13
ENSMUSG00000029544	192	352	165	561	23	17	9	2
ENSMUSG00000029545	37	55	32	36	2	2	6	1
ENSMUSG00000029546	59	62	68	41	38	29	6	22
ENSMUSG00000029547	96	81	83	82	14	6	7	11
ENSMUSG00000029550	70	64	49	79	2	3	7	12
ENSMUSG00000029551	23	16	27	14	6	7	7	6
ENSMUSG00000029552	38	56	22	29	5	4	3	9
ENSMUSG00000029553	956	852	655	614	69	81	52	61
ENSMUSG00000029554	125	96	76	75	15	39	34	34
ENSMUSG00000029556	168	218	264	137	45	28	35	27
ENSMUSG00000029557	1523	1757	2845	1612	339	275	160	240
ENSMUSG00000029559	156	242	186	249	6	21	32	37
ENSMUSG00000029560	44	95	109	90	19	5	8	4
ENSMUSG00000029561	437	412	290	171	29	54	50	81
ENSMUSG00000029563	40	50	31	31	14	2	10	10
ENSMUSG00000029564	16	6	32	26	1	2	0	2
ENSMUSG00000029569	232	257	337	500	115	158	114	126
ENSMUSG00000029570	62	60	33	25	5	5	4	4
ENSMUSG00000029571	209	143	118	183	18	21	17	22
ENSMUSG00000029575	42	30	33	41	3	7	5	5
ENSMUSG00000029576	153	210	223	384	31	22	17	28
ENSMUSG00000029577	74	99	104	124	8	18	5	19
ENSMUSG00000029578	179	243	302	380	15	32	22	37
ENSMUSG00000029580	61	106	87	96	8	5	2	6
ENSMUSG00000029581	422	260	466	366	23	27	38	41
ENSMUSG00000029586	255	132	100	119	38	22	33	29
ENSMUSG00000029587	63	69	18	25	7	9	2	4
ENSMUSG00000029591	150	123	144	120	13	16	10	17
ENSMUSG00000029592	61	91	82	56	8	10	11	8
ENSMUSG00000029594	709	523	625	653	44	57	51	30
ENSMUSG00000029595	12	7	11	18	2	0	0	1
ENSMUSG00000029596	34	76	54	61	10	5	11	6
ENSMUSG00000029597	38	21	28	29	13	11	15	7
ENSMUSG00000029598	254	219	336	249	36	39	30	21
ENSMUSG00000029599	153	111	101	70	30	47	34	30
ENSMUSG00000029600	588	606	602	561	67	38	68	67
ENSMUSG00000029601	56	35	66	50	11	12	12	11
ENSMUSG00000029602	18	26	28	31	4	5	8	7
ENSMUSG00000029603	319	447	403	219	22	27	30	19
ENSMUSG00000029605	714	841	635	521	77	57	53	96
ENSMUSG00000029607	374	394	364	429	46	49	46	57
ENSMUSG00000029608	18	34	26	26	5	7	4	5
ENSMUSG00000029610	747	403	520	366	79	62	38	59
ENSMUSG00000029613	185	224	329	609	28	26	80	75
ENSMUSG00000029614	57	55	182	139	21	8	12	13
ENSMUSG00000029616	191	166	176	256	42	41	58	27
ENSMUSG00000029617	103	144	71	83	7	17	10	20
ENSMUSG00000029618	37	99	118	85	23	22	26	5
ENSMUSG00000029620	68	86	108	81	12	4	22	12
ENSMUSG00000029621	30	59	91	65	18	14	15	24
ENSMUSG00000029622	70	37	87	75	6	5	7	11
ENSMUSG00000029623	239	315	144	226	48	49	27	39
ENSMUSG00000029624	3	2	3	4	1	0	1	3
ENSMUSG00000029625	243	123	56	104	17	25	5	15
ENSMUSG00000029627	123	44	97	74	6	7	12	4
ENSMUSG00000029629	1357	603	879	890	58	62	130	85
ENSMUSG00000029630	142	157	112	178	29	43	31	31
ENSMUSG00000029632	296	419	278	323	24	26	58	41
ENSMUSG00000029633	51	57	99	44	1	4	0	0
ENSMUSG00000029634	473	296	202	167	50	28	45	53
ENSMUSG00000029635	179	154	231	111	18	11	12	5
ENSMUSG00000029636	33	60	40	47	6	3	2	5
ENSMUSG00000029638	82	107	59	57	14	13	18	10
ENSMUSG00000029640	145	163	168	91	10	23	6	11
ENSMUSG00000029641	266	264	248	166	112	107	52	45
ENSMUSG00000029642	141	116	117	93	5	6	7	2
ENSMUSG00000029644	57	39	87	78	4	5	7	6
ENSMUSG00000029646	74	81	56	36	3	3	1	4
ENSMUSG00000029647	104	75	100	103	16	17	13	17
ENSMUSG00000029648	1018	828	832	772	93	72	115	104
ENSMUSG00000029649	72	48	45	32	5	10	3	7
ENSMUSG00000029650	61	59	48	72	14	12	7	6
ENSMUSG00000029651	148	182	410	152	62	31	51	56
ENSMUSG00000029655	700	548	734	965	50	58	48	147
ENSMUSG00000029656	49	54	64	42	14	11	1	5
ENSMUSG00000029657	1352	732	1197	1768	73	137	110	122
ENSMUSG00000029658	528	321	777	276	82	60	44	22
ENSMUSG00000029659	96	120	145	72	13	10	9	11
ENSMUSG00000029660	378	497	543	270	72	50	58	67
ENSMUSG00000029661	145	102	86	112	11	11	22	10
ENSMUSG00000029663	59	31	66	75	5	4	9	6
ENSMUSG00000029664	200	143	96	120	16	13	7	12
ENSMUSG00000029669	64	63	87	64	8	4	5	4
ENSMUSG00000029670	91	121	90	104	5	12	13	15
ENSMUSG00000029671	98	53	71	71	6	7	5	5
ENSMUSG00000029672	74	51	31	40	5	13	4	6
ENSMUSG00000029673	340	432	123	300	41	37	87	40
ENSMUSG00000029674	103	59	36	68	6	9	7	11
ENSMUSG00000029675	2713	1706	1725	2234	308	232	105	131
ENSMUSG00000029676	43	107	99	82	15	12	12	20
ENSMUSG00000029678	122	77	88	115	3	5	5	5
ENSMUSG00000029679	92	100	98	97	60	14	13	19
ENSMUSG00000029680	115	137	87	159	20	42	61	46
ENSMUSG00000029681	180	254	199	145	26	11	5	8
ENSMUSG00000029682	694	905	1556	1208	39	42	78	131
ENSMUSG00000029683	84	137	103	107	7	8	4	6
ENSMUSG00000029684	60	57	56	36	14	19	19	12
ENSMUSG00000029685	36	44	69	123	6	8	2	7
ENSMUSG00000029686	145	127	157	152	16	6	12	12
ENSMUSG00000029687	63	61	270	179	13	10	19	25
ENSMUSG00000029695	11	22	8	18	3	3	1	0
ENSMUSG00000029697	17	8	13	7	2	3	5	2
ENSMUSG00000029699	320	398	350	456	95	36	96	56
ENSMUSG00000029700	73	93	76	91	20	13	31	17
ENSMUSG00000029701	294	136	185	267	18	40	45	24
ENSMUSG00000029703	58	49	39	56	6	4	1	2
ENSMUSG00000029705	377	307	307	235	39	35	53	48
ENSMUSG00000029706	101	84	41	28	8	6	2	7
ENSMUSG00000029707	157	445	389	263	48	40	67	93
ENSMUSG00000029708	52	24	68	57	26	22	5	12
ENSMUSG00000029710	48	40	45	29	4	9	1	9
ENSMUSG00000029711	108	62	133	130	19	14	22	21
ENSMUSG00000029712	45	53	52	61	3	6	4	3
ENSMUSG00000029713	135	349	331	404	44	44	47	47
ENSMUSG00000029714	23	30	18	9	1	3	5	2
ENSMUSG00000029715	78	126	65	123	11	27	23	17
ENSMUSG00000029716	430	421	626	970	52	84	71	53
ENSMUSG00000029718	324	431	470	253	64	73	21	40
ENSMUSG00000029720	161	247	181	192	17	18	56	62
ENSMUSG00000029722	454	317	311	204	55	102	75	100
ENSMUSG00000029723	458	254	387	278	48	44	43	17
ENSMUSG00000029725	148	158	166	111	23	24	10	21
ENSMUSG00000029726	164	145	170	189	25	22	22	27
ENSMUSG00000029727	112	135	102	127	14	14	9	14
ENSMUSG00000029729	479	222	340	320	71	28	36	16
ENSMUSG00000029730	89	74	83	80	18	15	22	21
ENSMUSG00000029735	138	113	145	201	10	14	9	8
ENSMUSG00000029736	92	108	283	262	96	24	47	76
ENSMUSG00000029752	29	48	48	44	2	6	1	4
ENSMUSG00000029754	143	95	104	174	23	12	42	27
ENSMUSG00000029755	742	635	986	724	54	103	54	83
ENSMUSG00000029757	374	314	195	148	96	103	26	75
ENSMUSG00000029759	135	202	173	134	19	27	42	14
ENSMUSG00000029761	247	195	396	397	19	18	35	34
ENSMUSG00000029762	167	149	133	119	13	17	41	63
ENSMUSG00000029763	60	59	36	61	5	4	8	20
ENSMUSG00000029765	345	242	158	299	27	24	26	29
ENSMUSG00000029766	153	231	172	240	10	11	6	8
ENSMUSG00000029767	88	95	78	102	9	8	5	12
ENSMUSG00000029769	29	34	19	48	2	4	6	10
ENSMUSG00000029771	27	32	66	49	0	2	3	2
ENSMUSG00000029772	52	92	31	57	6	3	6	12
ENSMUSG00000029775	83	184	454	631	31	11	51	13
ENSMUSG00000029776	620	588	434	271	64	77	57	86
ENSMUSG00000029777	897	716	658	898	340	561	282	380
ENSMUSG00000029778	13	8	5	9	0	2	0	1
ENSMUSG00000029780	70	87	102	74	11	15	7	6
ENSMUSG00000029781	225	150	184	257	22	35	28	20
ENSMUSG00000029782	29	31	36	59	0	1	4	1
ENSMUSG00000029784	431	537	1493	967	42	25	83	143
ENSMUSG00000029787	72	125	146	129	28	24	21	9
ENSMUSG00000029788	117	89	136	115	18	7	20	27
ENSMUSG00000029790	505	213	476	205	45	46	32	26
ENSMUSG00000029797	138	212	65	46	15	32	1	2
ENSMUSG00000029798	93	132	80	89	13	14	11	11
ENSMUSG00000029802	98	75	100	94	4	4	7	14
ENSMUSG00000029804	302	1117	787	798	110	107	52	68
ENSMUSG00000029810	51	85	106	112	13	9	8	5
ENSMUSG00000029811	329	243	296	295	75	68	57	40
ENSMUSG00000029813	83	72	136	81	18	12	35	13
ENSMUSG00000029814	48	62	70	116	5	1	10	13
ENSMUSG00000029815	66	33	65	41	8	10	11	14
ENSMUSG00000029816	288	244	242	207	21	12	15	22
ENSMUSG00000029817	38	121	99	85	24	12	3	4
ENSMUSG00000029819	171	97	135	159	12	16	15	11
ENSMUSG00000029821	449	839	241	753	63	39	37	25
ENSMUSG00000029822	212	183	86	114	9	6	11	15
ENSMUSG00000029823	637	668	458	530	41	36	59	54
ENSMUSG00000029826	204	118	211	121	5	5	11	7
ENSMUSG00000029828	293	231	124	121	17	15	7	0
ENSMUSG00000029829	861	903	503	1590	162	115	192	159
ENSMUSG00000029830	106	134	77	100	8	6	7	7
ENSMUSG00000029831	339	361	228	475	39	57	26	18
ENSMUSG00000029832	57	119	43	78	20	12	4	5
ENSMUSG00000029833	220	224	281	181	22	20	26	23
ENSMUSG00000029836	20	26	20	6	1	2	3	0
ENSMUSG00000029837	348	596	1639	511	53	27	96	60
ENSMUSG00000029838	59	83	189	141	18	11	21	30
ENSMUSG00000029840	93	117	34	91	4	10	1	5
ENSMUSG00000029843	177	117	104	251	3	8	9	5
ENSMUSG00000029844	69	57	25	37	6	6	0	5
ENSMUSG00000029847	163	198	369	214	15	8	39	35
ENSMUSG00000029848	123	171	116	108	30	39	67	58
ENSMUSG00000029851	65	34	151	72	10	7	13	16
ENSMUSG00000029859	175	186	261	159	42	50	30	31
ENSMUSG00000029860	100	65	53	80	13	20	6	8
